recommendation_id,user_id,property_id,recommendation_score,recommendation_reason,model_version,generated_at,is_active
04edd0b7-5d8c-44a3-9217-6d2c336fb93e,8c173dbe-b4a6-4805-8578-2f97580777ac,e0980fbf-d80d-4cdd-9644-92622d95482c,0.386,Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (3 beds). Excellent school rating (7.7/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-27 19:53:50.421621,True
eef86d12-be5c-40db-b4ab-69f1c03c1cd5,c2a6cfa5-ead6-4bb6-8baa-3ca5176e5563,4cbbe7a1-af6d-4c22-ba24-ce71ae3daf34,0.32,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-29 16:53:50.421621,True
0b66d657-4543-44dc-8d41-c91180335a45,4f52f438-4f33-4b96-a22e-1beef2d2288b,0986dd12-5a62-4159-884c-15bccff7d0da,0.574,Located in your preferred city of Boston. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-30 21:53:50.421621,True
504ba506-272a-41b2-a206-0a6c03ae6041,4138a481-1b7c-458e-81ad-5e7f41a4eacb,b731d746-ca69-4496-8991-96a9b4d60af8,0.097,Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-26 14:53:50.421621,True
202455b3-e178-48d6-80d4-c84f9453c52c,df6ee0f8-c691-492e-aa1c-1afd40c86727,f292bf5c-471d-4728-ab72-5ff198ba7481,0.765,Located in your preferred city of New York. Within your budget range. Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-22 11:53:50.421621,True
9f17de79-31ef-4150-9dee-e025883ce5b8,af3c4ecb-29ed-403b-9129-89c11bf20631,b2f6c739-1400-49df-a7d5-bbada72b228f,0.684,Located in your preferred city of New York. Within your budget range. Excellent school rating (7.6/10).,xome-rec-v1.0,2026-04-29 04:53:50.421621,True
6d492577-5c84-4eaf-9499-5976ce7d94e6,143eebb3-e96e-467a-85cd-d76b88c74c53,6f580352-0f5f-4d55-b689-bbe33a843996,0.651,Located in your preferred city of Portland. Within your budget range.,xome-rec-v1.0,2026-04-21 09:53:50.421621,True
aa29be76-7c15-4431-95ed-b5de637bfe93,3c34ea49-ded7-42b1-81a3-768d2ed6a4cc,2040d2fe-8d0e-40ec-adfa-92abe126d694,0.968,Located in your preferred city of Seattle. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-20 15:53:50.421621,True
893ba658-15f5-4fe2-a0e4-5be2a1185bff,6e37caf1-ed51-4538-8e93-139df82bf522,d7b8571c-b096-4822-8b05-bf267e83cc27,0.47,Located in your preferred city of New York. Excellent school rating (7.1/10).,xome-rec-v1.0,2026-05-02 06:53:50.421621,True
0dcad406-74b9-4e63-83c8-5ac0d8072a72,9e7bc21e-ef6a-4abb-928e-334fcce1ca1e,dd27299f-16ec-4a02-88e1-cfbb4ac3e831,0.98,Located in your preferred city of Portland. Within your budget range. Matches your preferred property type (Townhouse). Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-30 18:53:50.421621,True
fd525771-66c5-4cde-b25d-307bdcb0d6ab,256f1901-5b45-4f90-b309-970fab30ba23,cfcee4e4-9799-44dd-9beb-ff4aecc68d1e,0.411,Located in your preferred city of Miami.,xome-rec-v1.0,2026-05-03 10:53:50.421621,True
112466b6-e604-4208-ad76-c84be75d5723,24db2500-d403-4cdc-b20b-d30d01f4bd9c,29afa4f2-dc4b-4aee-966d-ad02f88c9a12,0.428,Within your budget range. Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-04-28 22:53:50.421621,True
4c9bbf0d-7c6a-45f8-8237-1bd168d2980d,51d7e9cf-c83e-48a2-b381-2d6e1efbc5a0,efaff320-a01a-44c2-9adb-a2b8c96e99e1,0.156,Strong overall match based on your preferences.,xome-rec-v1.0,2026-04-23 06:53:50.421621,True
0eeb5932-e614-4356-8ed7-afe6c72f30d8,ae9665e5-9a21-40bb-8aa1-c7247b1b68a7,0bc5249b-e8af-40b2-9520-f73f26d7d800,0.661,Located in your preferred city of Nashville. Within your budget range. Excellent school rating (7.7/10).,xome-rec-v1.0,2026-04-30 18:53:50.421621,True
8ce21114-a264-49a2-a718-fcda5700e248,c73d8159-d5ce-4264-aa14-7aabcbf6eb3a,7573eecc-4a0d-4d41-8750-d2fffd23c45b,0.501,Within your budget range. Matches your preferred property type (Condo). Excellent school rating (9.8/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-24 16:53:50.421621,True
9c193b71-fdbd-4998-9e3f-8713449b18ae,1707cdaa-38c4-4849-9d6e-83ed4d579256,b0e61654-c140-447c-8a7f-33229a8a2ecf,0.601,Located in your preferred city of Boston. Meets your minimum bedroom requirement (1 beds). Excellent school rating (7.2/10).,xome-rec-v1.0,2026-04-29 05:53:50.421621,True
f12ed701-4c0e-48a5-ba30-2174978d44ca,88350cb7-abcd-4232-b20b-d25a1a8e5c3c,229456ca-1858-4805-b062-88cc8ecab693,0.465,Located in your preferred city of Chicago.,xome-rec-v1.0,2026-05-02 11:53:50.421621,True
269f861e-7b36-4b65-95dd-2c64406ef1fa,907813dc-2c46-4935-a531-1e46fd6e47ff,9fdf14fd-9f30-42aa-8d36-dc1f885385b5,0.913,Located in your preferred city of San Francisco. Within your budget range. Matches your preferred property type (Single Family). Excellent school rating (7.8/10).,xome-rec-v1.0,2026-04-30 10:53:50.421621,True
c0457580-4882-4363-8fc9-0bf9d574001b,c5cef91e-de0d-48f6-bbda-b57fc15bbba3,b6ef40b0-252e-4604-8ef0-f05913ad2817,0.462,Within your budget range. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.5/10).,xome-rec-v1.0,2026-05-04 22:53:50.421621,True
c874b105-b167-4337-92aa-64e59838e824,6c492b3e-93b9-4e5b-88a1-8ebd58be9d24,f4fa4e0a-c284-4630-b51c-d91eab9afae0,1.0,Located in your preferred city of Miami. Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-26 19:53:50.421621,True
ade99e5c-fc70-4e6f-bf79-4c2f5cde70d2,f2c65f4c-6553-4037-8cb3-ec0daed8da7f,6400dbfb-5d7b-4096-aeb7-b34d87a7a1b8,0.887,Located in your preferred city of Chicago. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.8/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-25 21:53:50.421621,True
06d8b28c-00e4-4a1f-a978-7aac5616665d,d44f1d21-2433-4248-a71f-3d0091fccbb4,adc248c5-13c4-4b75-b6b2-2ad635fd9b88,0.682,Located in your preferred city of Austin. Within your budget range. Excellent school rating (7.7/10).,xome-rec-v1.0,2026-04-23 05:53:50.421621,True
c416ddd4-e8c8-434a-982d-78ad1380e6dc,a345754c-05da-4d8f-8976-59afe1e303fe,37ffea07-f005-4b0a-a4ed-5fa5b4d667e0,0.669,Located in your preferred city of Austin. Within your budget range.,xome-rec-v1.0,2026-04-29 15:53:50.421621,True
b83a57c1-90c0-4232-9095-1110ebebb8ad,a9420e39-9250-4639-9a77-d3e7cd02cf76,66a8dc8f-7062-4413-b664-ac9afe58beda,0.896,Located in your preferred city of Denver. Within your budget range. Matches your preferred property type (Condo). Excellent school rating (8.3/10).,xome-rec-v1.0,2026-04-24 18:53:50.421621,True
399e5986-827c-4176-b926-260a12f2579e,37687b19-d7d7-456f-9750-891aefd93ae7,94c7aa4c-1547-4db5-bccf-5118c27fb026,0.383,Matches your preferred property type (Single Family).,xome-rec-v1.0,2026-05-05 06:53:50.421621,True
dd8f5102-7266-4927-a59c-2562c449e6d8,4ec211e4-0457-44ae-92dc-ea7374574629,d6391e7e-c7dd-4bc5-b6bf-7d5c06c4e221,0.455,Within your budget range. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-25 12:53:50.421621,True
8e8673d0-0216-4fc9-aaaa-3430569e05bf,5ecb8e1c-4cb3-4b6e-8ada-38bd01e4c792,033103f2-f19b-4612-825e-6c187fe339cc,0.508,Located in your preferred city of Miami. Excellent school rating (7.5/10).,xome-rec-v1.0,2026-04-29 02:53:50.421621,True
9775a196-8245-4c3f-8945-ec76e131dae3,e06767b8-4c20-4ea6-9bf1-59687388da30,6b83a202-d03e-45d6-b341-a97c1c2e8235,0.32,Matches your preferred property type (Townhouse).,xome-rec-v1.0,2026-05-02 00:53:50.421621,True
2f4b22c3-14bd-4b86-b69e-a4594df33410,0b5e138f-a6d9-4684-8be3-499fe99a4b74,9e1c3de7-bd1e-4245-a2b8-1fba7e8e177b,0.662,Located in your preferred city of New York. Within your budget range.,xome-rec-v1.0,2026-04-23 01:53:50.421621,True
2e7fe0cd-7d8f-4e7f-9619-3f43a293ba60,f92667ca-8954-4afa-ab00-9b4fb02d7c47,4d533795-6a02-4380-a450-0cc11b6d9ea2,0.499,Located in your preferred city of Nashville. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.7/10).,xome-rec-v1.0,2026-04-22 17:53:50.421621,True
a916583e-f364-4abf-8605-d2fe028dba2c,488dd3d3-7738-4cdb-8ce6-bdf7e36b912b,1e758cb8-1cea-4e2d-9af8-3a4f67e2a56e,0.564,Located in your preferred city of Denver. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.3/10).,xome-rec-v1.0,2026-05-02 10:53:50.421621,True
f019ca91-892a-4583-bca1-fab718bc9b4b,70effbc5-b23d-44e6-9d4d-7495e42fe2ea,e12f44b7-0c15-4bc1-b3b8-9ebcc9bcd9e5,0.094,Excellent school rating (9.9/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-29 13:53:50.421621,True
2b474411-07b8-4b65-ba1d-fd486dc457d1,0ef293ec-0373-47ec-9bbb-211c0c6dc2fd,e0c3824e-584f-4328-83c6-d10d8cc716f0,0.663,Located in your preferred city of Boston. Within your budget range.,xome-rec-v1.0,2026-04-22 23:53:50.421621,True
31343191-d645-4a3f-a67a-8415c0baa25b,1801175f-6444-4d15-b351-25b5d89b4406,e4ea064e-8eb9-4bc5-97a3-dd38be196019,0.643,Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-21 20:53:50.421621,True
5e2cc93c-666c-4c7b-8a4b-ff6803aeb343,40a5a032-ebda-4686-b74b-9f1fa9167e07,e5369cd1-906b-4b75-aeec-0406b25ad7b5,0.632,Located in your preferred city of Boston. Within your budget range.,xome-rec-v1.0,2026-04-20 21:53:50.421621,True
1dc6cdab-dc92-49ec-a074-c123894afe5b,d44f1d21-2433-4248-a71f-3d0091fccbb4,a23bbdc4-1964-4076-8315-9313575a2214,0.982,Located in your preferred city of Austin. Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (4 beds). Excellent school rating (8.6/10).,xome-rec-v1.0,2026-05-01 18:53:50.421621,True
1a2e79c6-13e8-45b9-93dd-3ed7ec4969f9,fcf1bb64-1dcf-4db2-959b-3f5611aec2a9,4cbbe7a1-af6d-4c22-ba24-ce71ae3daf34,0.787,Located in your preferred city of Miami. Within your budget range. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-04 01:53:50.421621,True
6866e59e-5d9c-471e-929e-603fd81ba4ba,417c38cb-5c66-4bc2-920f-95e6ff5d7d5a,f06456d8-d136-4e21-ac8c-67322f691eff,0.588,Within your budget range. Matches your preferred property type (Multi-Family).,xome-rec-v1.0,2026-04-28 02:53:50.421621,True
6b21dbdb-f573-4342-86a3-6c75af4db920,e88e56b0-8447-4416-b999-1885e0ff3371,cdd0c8ac-98e2-4257-b70f-9a260f7df9c2,0.671,Located in your preferred city of Seattle. Within your budget range. Excellent school rating (8.8/10).,xome-rec-v1.0,2026-04-27 20:53:50.421621,True
a7380f2f-7925-4fa3-a722-b0f541a18649,419ba7e2-2d07-4515-ac8b-04d97fa05478,a1a963a6-b3d1-46b3-961d-23cb25949ff1,0.785,Located in your preferred city of Boston. Within your budget range. Meets your minimum bedroom requirement (1 beds). Excellent school rating (7.2/10).,xome-rec-v1.0,2026-04-24 22:53:50.421621,True
8003cb72-22a3-4193-bf6e-3224485e42cc,523121d2-11b9-4f00-814a-6ce585f7adc9,54d77e14-565b-418d-96c8-babc020e778d,0.767,Located in your preferred city of Miami. Within your budget range. Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-04-26 04:53:50.421621,True
c7871745-023d-4436-b112-ac3fc38f19d6,70effbc5-b23d-44e6-9d4d-7495e42fe2ea,a380a48b-373a-4b61-a293-f2f7554983d6,0.471,Within your budget range. Matches your preferred property type (Single Family). Excellent school rating (7.6/10).,xome-rec-v1.0,2026-05-03 01:53:50.421621,True
d30384e2-ff79-4554-bb85-aac15cfb8123,10ee96fb-77f8-4fa3-a5aa-d86a64906915,db711df4-ce85-4688-8e03-17950f0d85bb,0.789,Located in your preferred city of New York. Within your budget range. Meets your minimum bedroom requirement (5 beds). Excellent school rating (7.4/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 20:53:50.421621,True
a7300356-81c3-4430-b5f6-8a5fd6a1f6ef,33238cc0-2e68-49f6-af98-c151e2d57757,adc248c5-13c4-4b75-b6b2-2ad635fd9b88,0.547,Located in your preferred city of Austin. Excellent school rating (7.7/10).,xome-rec-v1.0,2026-04-24 23:53:50.421621,True
79869d01-319d-4246-be76-5d751533a382,116f9bce-3f19-4b8b-a29b-d19e7b24b051,83f44cde-3582-4102-a48b-876b497cdd71,0.715,Located in your preferred city of Boston. Within your budget range. Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-26 11:53:50.421621,True
a295e3d0-6457-4ce9-bcc5-088fbbb18b4d,d4e5b889-ed8a-4b9c-ac84-3394e8d090eb,e99ed2c5-8b21-40b0-a053-b1205f9cdcc6,0.455,Located in your preferred city of Miami. Excellent school rating (7.2/10).,xome-rec-v1.0,2026-05-01 18:53:50.421621,True
c1622015-fdfd-40d5-b95c-344a7d277816,fe2ff86b-ce67-4e24-9da8-ec690f2dcf86,31deabef-27ed-44d1-8a5a-a80c89944bc6,0.533,Located in your preferred city of Miami. Excellent school rating (8.1/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-02 14:53:50.421621,True
e5eae7c6-7c9b-4d6c-88ed-c729d896eaf0,1726694b-af94-4f6d-883d-93bab7313c50,079707ed-d4e6-461f-8eaa-d9bc5279bfc0,0.439,Located in your preferred city of Boston. Excellent school rating (9.9/10).,xome-rec-v1.0,2026-04-29 21:53:50.421621,True
250ec1e2-0e57-44a3-bd57-6ca99a6775ed,90d3586d-6dbd-4636-ab60-beb0ae349e7f,c9f1ed0f-ab46-42f7-a794-64b1fd88847c,0.298,Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-05-02 18:53:50.421621,True
60ae9c14-5d71-4a1b-bb7b-9ea04cd9bf6e,910f181c-efd0-48d3-8f7f-ad5373633743,928d9dee-999c-4727-9e6d-cadc0f1bef03,1.0,Located in your preferred city of San Francisco. Within your budget range. Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-23 23:53:50.421621,True
5f1d0723-bdd3-4a36-a262-d92a02a23a11,28c4bec0-843f-4788-ba88-3f0ea95f8c49,b49d1599-9aba-4974-8175-d454661cd1f6,0.025,Strong overall match based on your preferences.,xome-rec-v1.0,2026-04-24 03:53:50.421621,True
f0d18128-2afc-47e4-9a86-ef51286b17e0,1c87cd20-628d-418a-837a-629a7db0a694,b49d1599-9aba-4974-8175-d454661cd1f6,0.783,Located in your preferred city of San Francisco. Within your budget range. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-28 18:53:50.421621,True
cb013b49-0ab2-4dcc-bd25-b95179bfa6a5,8b11a1c2-6ab4-4681-a448-718c0e972bdc,e8a9b857-1b82-43d3-8181-7cb1094e0dca,0.973,Located in your preferred city of Nashville. Within your budget range. Matches your preferred property type (Townhouse). Meets your minimum bedroom requirement (4 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-23 07:53:50.421621,True
70a9258b-1de2-4e2d-a5d5-c0396c1f50ba,b408d675-ccdf-4926-8098-f2661f2a36b3,95ac0cd0-47b3-43e8-aa7f-673b62e5bb6c,0.521,Located in your preferred city of Portland.,xome-rec-v1.0,2026-04-25 19:53:50.421621,True
2d595c13-f2ed-4dd2-af04-4d0886b38fab,02955df7-f18b-4562-8d8f-c755e9148f1f,718600d7-5748-441e-b1b6-404847c01f79,0.648,Located in your preferred city of New York. Within your budget range.,xome-rec-v1.0,2026-04-23 10:53:50.421621,True
93d1b608-3f8f-470e-88cc-c98855a4bb2c,b5551b11-f0b6-4569-ba8c-5aeedf791cff,c54f022f-f3af-499a-bc6d-9630b344c4a1,0.683,Located in your preferred city of Portland. Within your budget range.,xome-rec-v1.0,2026-05-03 19:53:50.421621,True
1c1365b3-54e7-4aca-868b-4e5e52d05e63,4592949c-b4f7-4534-9e48-3a7fb602a78d,dc420039-3c4d-44c5-bda7-50e8680b22ab,1.0,Located in your preferred city of Boston. Within your budget range. Matches your preferred property type (Single Family). Meets your minimum bedroom requirement (5 beds).,xome-rec-v1.0,2026-04-29 08:53:50.421621,True
874d790f-bca1-4b05-8acc-a9b970b6cc26,2edff385-54c5-46e1-829c-350e8eb05277,6405b9d4-0a10-4fa8-870d-1d85674eb8bf,0.558,Within your budget range. Matches your preferred property type (Single Family). Excellent school rating (7.0/10).,xome-rec-v1.0,2026-05-02 22:53:50.421621,True
720cd8f6-9a20-4009-bdb7-0c476d730e31,a68adcb1-bdd1-45e1-9ab8-d065fedd7e52,63aa5587-f730-45d5-a561-3fa42561c067,0.196,Excellent school rating (7.0/10).,xome-rec-v1.0,2026-05-04 06:53:50.421621,True
bf389b69-2fdb-4c06-bfcc-a1b289f63579,243137d0-da52-4376-a514-1558ea24436f,1b5752d6-69a9-425a-88c2-a2772dc95ee9,0.65,Located in your preferred city of Denver. Meets your minimum bedroom requirement (3 beds). Excellent school rating (9.9/10).,xome-rec-v1.0,2026-05-04 14:53:50.421621,True
1ac81b22-1d9f-4726-a1c3-d3f7c18468dd,2926bce1-8914-4a6a-96e8-fd99ce1e8697,97b89626-402d-4c9a-9674-4932cf7021f8,0.761,Located in your preferred city of Portland. Within your budget range. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-26 11:53:50.421621,True
9fb68597-7334-496a-a770-7acdab38e4bd,14258640-91ec-4107-b43d-3cbb56ccd3fc,5200b74a-4d9e-4675-a799-31f72a6cbf88,0.685,Located in your preferred city of Chicago. Matches your preferred property type (Condo). Excellent school rating (9.0/10).,xome-rec-v1.0,2026-04-25 08:53:50.421621,True
f62bb674-3572-490c-91c1-1fccc9bb53c5,fd7f931c-f4e9-47ac-a2d1-9ddfc8258002,a79d2800-1b5e-46fd-9ca5-a229ba22fd7b,0.105,Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-23 10:53:50.421621,True
0bb1059c-8e4c-4749-b4f2-7d2e14b82518,b1a2c4dc-e5ed-40c1-83ca-50414ab16882,1f9936dc-f867-4d72-a64b-4b857ab38f73,0.049,Excellent school rating (7.3/10).,xome-rec-v1.0,2026-04-29 04:53:50.421621,True
08f7ade4-5b46-45c1-9639-3dd0a9c111f4,7a539889-9277-4f51-b8b4-c15ff1b0d85d,14ba18cc-23b1-4af0-b719-56ef77ff7b2e,0.815,Located in your preferred city of Miami. Within your budget range. Matches your preferred property type (Condo). Excellent school rating (8.1/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-25 06:53:50.421621,True
bb8f0481-7818-4b3d-bbe4-cc4007bdd09b,1801175f-6444-4d15-b351-25b5d89b4406,0434f8ad-e945-49f6-baeb-54facbc9cf1e,0.303,Matches your preferred property type (Multi-Family). Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-04-28 11:53:50.421621,True
1aa39699-85d6-4c27-8301-c8a26cc30f73,2edff385-54c5-46e1-829c-350e8eb05277,ca6709b9-b456-457e-a1f8-16183fdb85f7,0.241,Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-26 02:53:50.421621,True
f22705c9-6b41-4290-ac10-c4a7c05d9ca6,6589d631-8b98-45dd-b333-8337913598f3,a7f6e97b-a5cd-4d09-993c-7547596262cf,0.707,Located in your preferred city of Denver. Within your budget range.,xome-rec-v1.0,2026-04-27 02:53:50.421621,True
c002d051-6208-487f-b348-4349081c07f1,adeec36e-4cb5-457d-9c43-dc8922bd752a,515670fe-f1c3-4f13-8f8a-e3f358732bad,0.118,Strong overall match based on your preferences.,xome-rec-v1.0,2026-04-30 21:53:50.421621,True
ba996f57-4db9-4285-a2ec-78682e71137d,f8674e5b-3317-4146-822b-300744b478aa,01252ecb-368b-4812-a610-33e3af46d351,0.574,Located in your preferred city of Portland. Meets your minimum bedroom requirement (3 beds). Excellent school rating (7.4/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 05:53:50.421621,True
06f0207b-d151-40fb-ba7f-7681b8c5ea23,c6f8ff8b-d780-45e4-a034-12e7ce16a1b2,ad569c69-1e81-45d9-9cff-4b345f41ab58,0.41,Within your budget range. Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-22 07:53:50.421621,True
49cf3c36-d10f-4660-9559-087a1951ee52,79c3a0cd-8806-4ebd-a83c-c7b2db2dd15d,d176af54-4fcf-4955-b6d1-0c6c62ade9ed,0.41,Located in your preferred city of Denver.,xome-rec-v1.0,2026-04-23 18:53:50.421621,True
80b29e91-e8b1-4048-841f-7dae922e55ce,72baa681-bcf1-459a-802e-2cbda3ba3d94,880f6a07-de46-44c3-ada6-d174f708a6e9,0.694,Located in your preferred city of Boston. Within your budget range. Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-26 02:53:50.421621,True
2fbe566a-37ea-4c10-b277-60829947e46c,984ecb84-dbf8-444e-bfe7-0ffc1fdcfd78,ca6709b9-b456-457e-a1f8-16183fdb85f7,0.59,Located in your preferred city of New York. Meets your minimum bedroom requirement (2 beds).,xome-rec-v1.0,2026-04-22 22:53:50.421621,True
d9fccb14-c30d-4e47-b220-29697e3a8874,b408296e-57af-4907-ac03-0c74b38f5b6f,183231c5-05fc-4253-b317-006bd3a7eb34,0.688,Located in your preferred city of Denver. Within your budget range. Excellent school rating (7.9/10).,xome-rec-v1.0,2026-05-04 01:53:50.421621,True
748c1a46-f44a-40e3-9f17-8c945613de98,d2dc730d-3905-4ea5-9bcd-8bbf7996fb4c,1e758cb8-1cea-4e2d-9af8-3a4f67e2a56e,0.559,Located in your preferred city of Denver. Meets your minimum bedroom requirement (5 beds). Excellent school rating (8.3/10).,xome-rec-v1.0,2026-04-28 12:53:50.421621,True
1f89aeab-29d5-409d-a665-ec93e45996b2,de472182-f80d-419e-9f23-5b04d432b57c,69666c67-4390-4cca-84ee-0328877aed34,0.17,Matches your preferred property type (Single Family).,xome-rec-v1.0,2026-04-22 11:53:50.421621,True
a2e13b16-f49c-46b7-b509-ff5f325435b3,c6f8ff8b-d780-45e4-a034-12e7ce16a1b2,ba6d77e7-3ff2-4b6f-aee3-f8d78d38e6ef,0.13,Meets your minimum bedroom requirement (1 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 00:53:50.421621,True
b9dadfee-3b70-4f25-8a88-e5dc5474bbc3,9de6be3b-e3e5-4c76-833f-10b6ada286f2,df1493d7-a634-4108-82ea-db38d85d29aa,0.729,Located in your preferred city of New York. Matches your preferred property type (Condo). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-21 16:53:50.421621,True
8f98c8c7-ddfe-4c93-b85e-e061416b9cba,0462948b-474f-45bc-b0f8-abb9d23c1e1e,72b2e72c-79c8-4f83-8837-c9467c9a1e2e,0.454,Matches your preferred property type (Condo). Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-05-03 09:53:50.421621,True
7ab105c8-2c2e-4192-8e5a-7cce4bf7929c,d0cc35ff-9738-4701-ae56-f5a5d7658d2f,cc4d92a1-fd15-49fa-b73f-9a490d8de861,0.943,Located in your preferred city of Nashville. Within your budget range. Matches your preferred property type (Condo).,xome-rec-v1.0,2026-05-02 13:53:50.421621,True
801e79ca-a1b8-4043-8a1b-bffc47a3ab66,a79985d6-3cba-4d7e-8cd1-27717d0530cb,8b349417-5d4e-4904-8712-028455f67401,0.483,Within your budget range. Meets your minimum bedroom requirement (4 beds).,xome-rec-v1.0,2026-05-02 17:53:50.421621,True
6e8e206f-c91c-42f0-aabe-4e8d4c502700,264bb757-93e1-441d-b028-090f1fd7d238,ffada142-cd3a-4b83-b333-6767ad972139,0.823,Located in your preferred city of Austin. Within your budget range. Meets your minimum bedroom requirement (1 beds).,xome-rec-v1.0,2026-04-22 02:53:50.421621,True
c9f8776c-1507-4f73-87cf-2c24afe7aa5f,fdb4ffa9-ac0b-4e30-83f0-f9d4d75f025c,00aa3677-e9b0-4c4c-ba8f-2018bd361a65,0.38,Within your budget range.,xome-rec-v1.0,2026-05-03 06:53:50.421621,True
fd94e69b-dbbd-4b89-b3f3-89ceac173e81,b1a2c4dc-e5ed-40c1-83ca-50414ab16882,db67c30f-3886-4169-8a24-7fab2058fcde,0.148,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-01 14:53:50.421621,True
ae206375-a9b8-449f-9128-afb40c4904cc,f4a34f32-03c2-4190-abcf-7fde55aa5859,66c5bdf3-fcbb-41e0-9e8a-bf54cef908b0,0.877,Located in your preferred city of Denver. Within your budget range. Matches your preferred property type (Townhouse).,xome-rec-v1.0,2026-04-26 22:53:50.421621,True
53cddbc8-a3d9-402d-a9f6-5b0ded3fa253,b2b12db4-2cf0-4b53-ab4a-930bb593f9e4,a60ef6cd-b32d-4189-a1da-25a4352acc20,0.167,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-04-23 14:53:50.421621,True
fdd0e315-518a-4759-8659-0615cc594afa,7a539889-9277-4f51-b8b4-c15ff1b0d85d,eaf4b5a1-7898-4087-8560-3e8bc25a12d7,0.261,Within your budget range.,xome-rec-v1.0,2026-04-28 11:53:50.421621,True
22fa1c68-29fb-4357-95c1-83fddbb5b86e,6c8440f4-24c9-4c86-b953-e17050211bfc,a7f6e97b-a5cd-4d09-993c-7547596262cf,0.288,Meets your minimum bedroom requirement (3 beds).,xome-rec-v1.0,2026-05-01 04:53:50.421621,True
b6e57285-7c25-4fb0-b1f7-3afdfb3254c8,94300cc9-0cf6-46ea-9a59-d3a003bc2787,4775ae1f-96b8-4ac4-ac43-b4a314da2046,0.306,Within your budget range. Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 12:53:50.421621,True
428511ff-ecca-4dab-9919-b079c189bf88,07c543ca-fd01-4ebb-a316-e73bb9fff8ec,c0e5191e-d340-4373-82ea-2b48d0dd6f1e,0.154,Meets your minimum bedroom requirement (3 beds). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-04-27 03:53:50.421621,True
07d39fe6-0404-4b6b-86b4-7b19fac9e5d5,25e92f3a-9b1d-41a7-b6fc-de634282c565,7573eecc-4a0d-4d41-8750-d2fffd23c45b,1.0,Located in your preferred city of Portland. Within your budget range. Matches your preferred property type (Condo). Meets your minimum bedroom requirement (2 beds). Excellent school rating (9.8/10). Auction opportunity with potential below-market pricing.,xome-rec-v1.0,2026-05-03 18:53:50.421621,True
