property_id,address,city,state,zip_code,price,beds,baths,sqft,property_type,year_built,school_rating,neighborhood,listing_status,days_on_market,auction_date,auction_start_price,hoa_fee,description,image_url,latitude,longitude
0986dd12-5a62-4159-884c-15bccff7d0da,3841 Lee Fords,Boston,MA,02177,457527,2,2.0,1345,Townhouse,2003,5.1,South End,active,64,,,150,"Charming townhouse with 2.0 bathrooms in desirable South End. Private backyard and patio. Top-rated school district. Features 1,345 sqft of living space.",https://picsum.photos/seed/8fcd6116/800/600,42.428095,-70.989751
d82c16f8-d8ae-49db-bf85-9c4c0e136777,4115 Mason Knolls,New York,NY,10033,1242379,5,4.0,3888,Single Family,2014,1.5,Park Slope,active,103,,,0,"Beautiful single family in the heart of Park Slope, New York. Top-rated school district. Built in 2014. Features 3,888 sqft of living space. Open floor plan with natural light. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/1b412da3/800/600,40.662394,-74.054786
c5cdd3c4-95b3-4200-9d79-abc3f73986cb,5324 Laurie Mill,San Francisco,CA,94116,680316,2,2.5,1131,Townhouse,1986,3.0,SOMA,active,27,,,500,"Charming townhouse with 2.5 bathrooms in desirable SOMA. Hardwood floors throughout. Top-rated school district. Features 1,131 sqft of living space.",https://picsum.photos/seed/e2c6834d/800/600,37.767754,-122.412013
8090e96e-5570-423d-bfb3-d2f1de74ef31,3291 Garrett Well,Portland,OR,97292,540414,1,1.0,959,Single Family,1958,4.9,Sellwood,active,75,,,0,Charming single family with 1.0 bathrooms in desirable Sellwood. Top-rated school district. Features 959 sqft of living space. Recently updated kitchen and bathrooms. Hardwood floors throughout. Private backyard and patio.,https://picsum.photos/seed/1be1516d/800/600,45.559196,-122.689872
c9fe0bd7-f9f5-4e5b-b96c-1383032b895c,8088 Ashley Crossroad,Portland,OR,97233,312946,2,2.5,1441,Condo,1988,7.1,Alberta Arts,active,36,,,350,"Beautiful condo in the heart of Alberta Arts, Portland. Top-rated school district. Hardwood floors throughout. Built in 1988. Private backyard and patio.",https://picsum.photos/seed/13d5e3b6/800/600,45.540384,-122.756106
ffc97292-9f9a-49bd-9e6b-13afc95b8dc7,8790 Garcia Parks,Boston,MA,02150,1046431,1,1.5,1001,Multi-Family,2001,8.0,Jamaica Plain,active,25,,,0,Stunning 1-bedroom multi-family located in Jamaica Plain. Open floor plan with natural light. Top-rated school district. Built in 2001.,https://picsum.photos/seed/f8c23049/800/600,42.302743,-71.058544
2a9d9354-acb1-4499-bb64-65c643d5d4ab,7832 Brett Plains,Seattle,WA,98143,436350,1,1.5,767,Condo,1998,9.8,Ballard,active,67,,,450,Stunning 1-bedroom condo located in Ballard. Recently updated kitchen and bathrooms. Top-rated school district. Close to restaurants and shops. Private backyard and patio.,https://picsum.photos/seed/d3749f7d/800/600,47.662151,-122.378223
28b8e36e-fcbf-478e-ac09-1f9ce21509a2,3413 Johnson View,Nashville,TN,37212,492135,5,5.5,3267,Multi-Family,2017,4.2,Germantown,active,53,,,0,"Beautiful multi-family in the heart of Germantown, Nashville. Open floor plan with natural light. Recently updated kitchen and bathrooms. Close to restaurants and shops. Features 3,267 sqft of living space. Private backyard and patio.",https://picsum.photos/seed/48822e55/800/600,36.257697,-86.72819
6d43b513-bd64-4e0e-ac66-cd89d3c3eeb5,853 Nielsen Glen,New York,NY,10070,1061405,5,6.5,3007,Multi-Family,1976,3.2,SoHo,active,10,,,0,Charming multi-family with 6.5 bathrooms in desirable SoHo. Top-rated school district. Built in 1976. Recently updated kitchen and bathrooms. Open floor plan with natural light.,https://picsum.photos/seed/af6eae2c/800/600,40.708737,-73.961747
3274b82a-4b9b-41c1-879b-0b29f52796e5,2586 Warner Cliff,Seattle,WA,98162,680182,1,1.0,1016,Multi-Family,1967,5.2,Queen Anne,active,15,,,0,"Beautiful multi-family in the heart of Queen Anne, Seattle. Open floor plan with natural light. Top-rated school district. Built in 1967. Close to restaurants and shops. Features 1,016 sqft of living space.",https://picsum.photos/seed/295e007f/800/600,47.520998,-122.236664
1c24f220-2397-4a06-8c69-21227f6b1b6d,3619 Tammy Club,Portland,OR,97267,312738,3,4.0,2084,Condo,1987,2.3,Hawthorne,auction,3,2026-05-30,222106,400,"Beautiful condo in the heart of Hawthorne, Portland. Top-rated school district. Built in 1987. Hardwood floors throughout. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/feae5a31/800/600,45.60664,-122.706154
81927b42-5fb5-47c8-a7c9-f5546657520e,6219 Melissa Ridge,Nashville,TN,37275,322955,3,3.0,1504,Condo,1935,8.3,Germantown,pending,51,,,150,"Beautiful condo in the heart of Germantown, Nashville. Close to restaurants and shops. Features 1,504 sqft of living space. Open floor plan with natural light. Recently updated kitchen and bathrooms. Hardwood floors throughout.",https://picsum.photos/seed/45fdec1d/800/600,36.229035,-86.869543
7d4baa4d-89e4-415e-a57d-875616c17846,4636 Ross Centers,Miami,FL,33165,482999,1,1.0,942,Townhouse,1988,8.7,Wynwood,auction,109,2026-05-24,404934,300,Stunning 1-bedroom townhouse located in Wynwood. Recently updated kitchen and bathrooms. Private backyard and patio. Top-rated school district. Features 942 sqft of living space.,https://picsum.photos/seed/71d4051f/800/600,25.812081,-80.138377
6ef50578-98d1-46c8-942d-d416373122b3,5451 Brandi Greens,Chicago,IL,60684,297706,4,5.5,2914,Townhouse,1957,4.5,Lincoln Park,auction,107,2026-05-06,218452,450,Charming townhouse with 5.5 bathrooms in desirable Lincoln Park. Hardwood floors throughout. Close to restaurants and shops. Open floor plan with natural light. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/da7c41bf/800/600,41.808199,-87.558685
7d333549-8460-4700-a773-c8cf23cb9bac,3521 Antonio Manor,Seattle,WA,98139,387240,1,1.0,743,Condo,1923,1.4,West Seattle,auction,109,2026-05-10,302438,200,"Beautiful condo in the heart of West Seattle, Seattle. Recently updated kitchen and bathrooms. Hardwood floors throughout. Top-rated school district. Built in 1923.",https://picsum.photos/seed/da90921c/800/600,47.571692,-122.369033
c592f994-bd08-4bf4-a362-2e4c3e4aa982,2142 Gonzalez Track,Denver,CO,80285,317608,4,3.5,2581,Townhouse,1976,5.0,Capitol Hill,active,7,,,450,"Beautiful townhouse in the heart of Capitol Hill, Denver. Built in 1976. Top-rated school district. Close to restaurants and shops.",https://picsum.photos/seed/bc9d6b24/800/600,39.678928,-104.936103
a60ef6cd-b32d-4189-a1da-25a4352acc20,218 Donald Plaza,Boston,MA,02112,1092173,3,4.0,2098,Multi-Family,1944,5.6,South End,active,103,,,0,"Stunning 3-bedroom multi-family located in South End. Close to restaurants and shops. Top-rated school district. Features 2,098 sqft of living space. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/6a9bf0a4/800/600,42.361847,-70.969921
c2415d36-4bbe-45bc-be4b-ae7351181ee1,2405 Glass Shore,Nashville,TN,37215,438152,4,6.0,2529,Townhouse,2009,8.3,The Gulch,auction,83,2026-06-03,337685,350,"Beautiful townhouse in the heart of The Gulch, Nashville. Features 2,529 sqft of living space. Built in 2009. Open floor plan with natural light.",https://picsum.photos/seed/3fb7b3d9/800/600,36.208626,-86.702134
5fc28d40-9457-48e4-ad75-2bdcf3c28649,3075 Joe Cliffs,Chicago,IL,60629,285752,1,1.0,857,Condo,1967,2.4,Hyde Park,pending,106,,,250,Stunning 1-bedroom condo located in Hyde Park. Recently updated kitchen and bathrooms. Features 857 sqft of living space. Hardwood floors throughout.,https://picsum.photos/seed/fc004c8a/800/600,41.813027,-87.62608
3f922477-e27c-4cb7-8929-341ee1238345,861 Michael Cliffs,Denver,CO,80262,450086,3,4.5,1969,Townhouse,1923,9.0,LoDo,active,4,,,150,"Charming townhouse with 4.5 bathrooms in desirable LoDo. Recently updated kitchen and bathrooms. Built in 1923. Features 1,969 sqft of living space. Private backyard and patio.",https://picsum.photos/seed/548b7eff/800/600,39.78619,-105.061432
76fc60f6-e338-4a45-9097-a874bd509dd7,2200 George Ridge,Nashville,TN,37242,201161,1,1.0,1080,Condo,1973,8.7,Hillsboro Village,pending,18,,,150,"Stunning 1-bedroom condo located in Hillsboro Village. Private backyard and patio. Open floor plan with natural light. Top-rated school district. Features 1,080 sqft of living space. Hardwood floors throughout.",https://picsum.photos/seed/b4f6abb6/800/600,36.124986,-86.787703
4ebf150a-6b83-443a-b1f2-c08309a925f5,4206 Paige Neck,Portland,OR,97238,260216,3,2.5,1734,Condo,2004,7.5,Pearl District,sold,13,,,350,"Beautiful condo in the heart of Pearl District, Portland. Open floor plan with natural light. Recently updated kitchen and bathrooms. Private backyard and patio. Hardwood floors throughout. Close to restaurants and shops.",https://picsum.photos/seed/31c9bd3f/800/600,45.592584,-122.757354
c776336a-5668-4b75-a46d-3a6a0ef18ac4,5384 Joseph Canyon,Chicago,IL,60660,290532,2,2.5,1231,Townhouse,2000,1.1,Lincoln Park,active,24,,,150,"Beautiful townhouse in the heart of Lincoln Park, Chicago. Top-rated school district. Hardwood floors throughout. Recently updated kitchen and bathrooms. Built in 2000. Close to restaurants and shops.",https://picsum.photos/seed/303c0d94/800/600,41.945176,-87.682234
d18ad390-2fe0-42ed-a72d-5eb5a0722311,9093 Austin Parkways,Portland,OR,97272,345330,2,2.5,1263,Condo,2003,10.0,Sellwood,active,44,,,250,Stunning 2-bedroom condo located in Sellwood. Built in 2003. Private backyard and patio. Recently updated kitchen and bathrooms. Open floor plan with natural light. Close to restaurants and shops.,https://picsum.photos/seed/71b2a164/800/600,45.466257,-122.617002
182614d7-31b1-4677-9230-c2b56a3a02c6,7246 Debra Meadows,Boston,MA,02167,541430,1,1.5,712,Townhouse,1949,6.0,Beacon Hill,active,16,,,350,Charming townhouse with 1.5 bathrooms in desirable Beacon Hill. Recently updated kitchen and bathrooms. Hardwood floors throughout. Open floor plan with natural light.,https://picsum.photos/seed/b6437c7f/800/600,42.28536,-71.089375
a1dcba70-735b-4779-b829-04a2bf287a1c,8797 Turner Vista,Denver,CO,80239,490493,1,1.5,882,Condo,1987,6.1,Highlands,sold,20,,,150,"Beautiful condo in the heart of Highlands, Denver. Recently updated kitchen and bathrooms. Features 882 sqft of living space. Private backyard and patio. Built in 1987.",https://picsum.photos/seed/a2979899/800/600,39.799252,-105.017769
f2be1bd7-16d5-4f7b-97f0-add55f606a0d,5015 Andrew Centers,Seattle,WA,98127,625438,3,2.5,2154,Condo,1955,4.5,Capitol Hill,pending,38,,,450,"Beautiful condo in the heart of Capitol Hill, Seattle. Open floor plan with natural light. Private backyard and patio. Top-rated school district.",https://picsum.photos/seed/1098a8d0/800/600,47.684949,-122.338499
ad077465-0f36-4571-8263-bb7aac1181e3,6510 Kim Valleys,Miami,FL,33141,467493,3,3.5,1532,Condo,2016,5.3,Coconut Grove,active,19,,,250,"Beautiful condo in the heart of Coconut Grove, Miami. Close to restaurants and shops. Hardwood floors throughout. Open floor plan with natural light. Built in 2016. Private backyard and patio.",https://picsum.photos/seed/86d3c99b/800/600,25.814619,-80.130402
a79d2800-1b5e-46fd-9ca5-a229ba22fd7b,8689 Amanda Wall,Nashville,TN,37249,352417,3,2.5,2078,Single Family,2012,2.9,Hillsboro Village,auction,20,2026-05-10,282228,0,"Beautiful single family in the heart of Hillsboro Village, Nashville. Top-rated school district. Built in 2012. Private backyard and patio. Hardwood floors throughout. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/da57f1c8/800/600,36.064854,-86.858142
2613e035-9b2e-442d-9077-463d07eaf5da,8666 Fleming Street,Boston,MA,02138,695385,3,4.0,1655,Multi-Family,1952,4.8,Back Bay,auction,60,2026-05-11,578168,0,"Beautiful multi-family in the heart of Back Bay, Boston. Private backyard and patio. Built in 1952. Top-rated school district.",https://picsum.photos/seed/d9749b4d/800/600,42.418991,-71.007208
63aa5587-f730-45d5-a561-3fa42561c067,4077 Angela Center,Portland,OR,97272,674270,1,1.5,884,Multi-Family,1952,7.0,Sellwood,active,54,,,0,Charming multi-family with 1.5 bathrooms in desirable Sellwood. Hardwood floors throughout. Open floor plan with natural light. Top-rated school district. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/ecc64ed3/800/600,45.486532,-122.775815
ecf88457-abc2-4e1a-85ab-6853ebf484a7,6009 Cannon Square,Boston,MA,02140,970513,5,5.5,3720,Multi-Family,1925,8.5,Jamaica Plain,active,76,,,0,"Charming multi-family with 5.5 bathrooms in desirable Jamaica Plain. Close to restaurants and shops. Top-rated school district. Hardwood floors throughout. Features 3,720 sqft of living space. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/e782c964/800/600,42.279815,-71.139917
dad3e466-22cf-4f11-a1d0-418ac5fade85,564 Russell Meadow,Portland,OR,97262,753139,5,4.0,3441,Multi-Family,2005,2.6,Pearl District,active,73,,,0,Charming multi-family with 4.0 bathrooms in desirable Pearl District. Open floor plan with natural light. Recently updated kitchen and bathrooms. Private backyard and patio. Close to restaurants and shops.,https://picsum.photos/seed/8b9756da/800/600,45.480992,-122.719945
9036a7a9-7a0e-455a-bf27-a3ddea58b20f,8289 Darrell Crest,Nashville,TN,37232,239539,1,1.0,816,Condo,1946,5.9,Hillsboro Village,sold,111,,,400,"Beautiful condo in the heart of Hillsboro Village, Nashville. Private backyard and patio. Open floor plan with natural light. Close to restaurants and shops. Built in 1946.",https://picsum.photos/seed/ba72e3ea/800/600,36.210841,-86.730936
567eccbd-07a6-46f7-8447-e0f8485d804a,2708 Bell Junctions,Nashville,TN,37256,249932,1,1.0,1014,Townhouse,2001,2.8,East Nashville,sold,49,,,500,"Beautiful townhouse in the heart of East Nashville, Nashville. Features 1,014 sqft of living space. Top-rated school district. Built in 2001. Open floor plan with natural light.",https://picsum.photos/seed/2d5b2ee8/800/600,36.132819,-86.720421
77bedfdc-2037-4569-9e36-d9f4a092ac07,8829 Hull Freeway,Miami,FL,33153,522166,5,4.5,2491,Townhouse,1931,9.2,Brickell,sold,77,,,450,"Stunning 5-bedroom townhouse located in Brickell. Recently updated kitchen and bathrooms. Hardwood floors throughout. Features 2,491 sqft of living space. Top-rated school district.",https://picsum.photos/seed/31b8c7fe/800/600,25.832142,-80.262647
b731d746-ca69-4496-8991-96a9b4d60af8,3638 Christopher Branch,Seattle,WA,98192,671348,2,2.0,1165,Single Family,1990,1.2,Ballard,auction,36,2026-05-13,553853,0,"Beautiful single family in the heart of Ballard, Seattle. Open floor plan with natural light. Built in 1990. Features 1,165 sqft of living space.",https://picsum.photos/seed/016f843e/800/600,47.55527,-122.386933
01601b7a-856e-4c88-b4d7-12ab62f6f185,4418 Robert Terrace,Seattle,WA,98156,1247013,4,5.0,3058,Multi-Family,1972,4.6,Ballard,auction,75,2026-05-24,1039124,0,Stunning 4-bedroom multi-family located in Ballard. Private backyard and patio. Built in 1972. Recently updated kitchen and bathrooms. Open floor plan with natural light.,https://picsum.photos/seed/ade32f1a/800/600,47.655559,-122.290751
05cb6d04-67b3-4b13-b87c-4297abe7de56,3832 Vicki Bridge,Nashville,TN,37287,586589,2,2.0,1527,Single Family,1994,8.1,East Nashville,active,118,,,0,Charming single family with 2.0 bathrooms in desirable East Nashville. Hardwood floors throughout. Top-rated school district. Recently updated kitchen and bathrooms. Open floor plan with natural light.,https://picsum.photos/seed/492e58f6/800/600,36.157848,-86.818903
dc8976eb-f272-489c-8907-246abee40e64,5906 Lisa Club,Austin,TX,78718,699101,4,5.0,2019,Multi-Family,1922,6.9,Zilker,pending,72,,,0,"Beautiful multi-family in the heart of Zilker, Austin. Open floor plan with natural light. Top-rated school district. Recently updated kitchen and bathrooms. Features 2,019 sqft of living space. Hardwood floors throughout.",https://picsum.photos/seed/459d1f99/800/600,30.262525,-97.701838
a3a0f0c2-a6c7-43d4-9506-1e927233273c,9715 David Falls,New York,NY,10097,822653,1,1.5,1033,Condo,2009,6.1,SoHo,active,30,,,450,"Stunning 1-bedroom condo located in SoHo. Features 1,033 sqft of living space. Private backyard and patio. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/936f0b0d/800/600,40.641647,-73.998077
2aaa55c0-8f95-4f5b-8e2a-7845605cdd21,583 Williams Keys,Seattle,WA,98133,923787,1,1.0,1082,Single Family,2013,3.2,Ballard,sold,25,,,0,"Charming single family with 1.0 bathrooms in desirable Ballard. Built in 2013. Recently updated kitchen and bathrooms. Features 1,082 sqft of living space. Private backyard and patio.",https://picsum.photos/seed/6c85b5f0/800/600,47.657964,-122.396232
ed6c0af2-fb54-4f7f-8c6a-851b663ef7d3,6676 Whitney Curve,New York,NY,10043,1485043,4,5.0,2255,Multi-Family,1943,2.6,Upper West Side,active,46,,,0,"Beautiful multi-family in the heart of Upper West Side, New York. Private backyard and patio. Top-rated school district. Close to restaurants and shops.",https://picsum.photos/seed/f2923fc7/800/600,40.663203,-74.087853
01fb5bd5-fde7-4860-9edd-c741d5b6f86b,9407 Mendoza Crossing,Boston,MA,02113,551918,1,1.0,641,Townhouse,1991,1.9,Back Bay,auction,48,2026-05-06,466116,150,Charming townhouse with 1.0 bathrooms in desirable Back Bay. Built in 1991. Top-rated school district. Close to restaurants and shops. Open floor plan with natural light.,https://picsum.photos/seed/8b18cc89/800/600,42.261032,-71.081949
15d71c0d-4816-4d57-a401-cf73fff6f18a,597 Charles Plains,Portland,OR,97266,366655,2,1.5,1349,Condo,1993,8.6,Alberta Arts,pending,91,,,250,Charming condo with 1.5 bathrooms in desirable Alberta Arts. Built in 1993. Close to restaurants and shops. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/4141adf2/800/600,45.516666,-122.615528
8654693b-a16a-4dc4-ae3b-5a722f82c425,2006 Troy Street,Miami,FL,33167,489621,2,2.5,1221,Single Family,1983,10.0,Wynwood,auction,20,2026-06-04,367514,0,Charming single family with 2.5 bathrooms in desirable Wynwood. Built in 1983. Recently updated kitchen and bathrooms. Top-rated school district. Close to restaurants and shops. Private backyard and patio.,https://picsum.photos/seed/fbcdc62e/800/600,25.793398,-80.125446
5acf0546-7f94-4ae9-b03e-90f63e57b30e,8815 Hurst Walks,Denver,CO,80283,608230,4,3.5,2165,Multi-Family,2023,5.7,Highlands,active,109,,,0,Charming multi-family with 3.5 bathrooms in desirable Highlands. Hardwood floors throughout. Recently updated kitchen and bathrooms. Close to restaurants and shops. Built in 2023.,https://picsum.photos/seed/11c815b5/800/600,39.703311,-104.984833
831b9b29-fa46-42d3-a822-420b5820889c,1003 Scott Hollow,Portland,OR,97246,303669,3,3.5,2259,Condo,1930,1.9,Division,active,63,,,500,"Charming condo with 3.5 bathrooms in desirable Division. Hardwood floors throughout. Features 2,259 sqft of living space. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/f170eae3/800/600,45.537133,-122.71722
1ba7df5c-dd57-419b-bc2f-b38374ee0eda,8429 Deleon Highway,Seattle,WA,98165,551799,3,2.5,1466,Condo,1958,9.7,Queen Anne,active,46,,,150,Charming condo with 2.5 bathrooms in desirable Queen Anne. Private backyard and patio. Top-rated school district. Close to restaurants and shops.,https://picsum.photos/seed/cc9f1f36/800/600,47.670949,-122.295267
c0461a0b-c52c-4171-bf80-a9e28019df6a,2005 Alison Grove,Austin,TX,78798,227834,1,1.5,800,Condo,2011,6.1,South Lamar,pending,27,,,150,Stunning 1-bedroom condo located in South Lamar. Hardwood floors throughout. Private backyard and patio. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/a8dcf912/800/600,30.176247,-97.766802
c09fa7e8-50a2-4bf4-9634-3b61272b97ab,5174 Wolfe Parkway,Chicago,IL,60690,619372,3,4.5,2037,Multi-Family,1939,6.6,Wicker Park,auction,32,2026-05-14,515498,0,"Beautiful multi-family in the heart of Wicker Park, Chicago. Open floor plan with natural light. Hardwood floors throughout. Private backyard and patio. Features 2,037 sqft of living space. Close to restaurants and shops.",https://picsum.photos/seed/47453e00/800/600,41.892208,-87.557051
b9d63c4b-3117-4a02-b9c8-abfcedf77959,8104 Brian Loop,New York,NY,10030,1019328,2,2.5,1627,Multi-Family,1996,4.6,Upper West Side,auction,89,2026-05-28,830822,75,"Beautiful multi-family in the heart of Upper West Side, New York. Private backyard and patio. Built in 1996. Top-rated school district.",https://picsum.photos/seed/c52940d5/800/600,40.626905,-74.083124
8dd2b3af-fada-4610-b2dc-b19363df11a2,2182 Ramirez Ford,Miami,FL,33135,603099,3,3.0,2406,Multi-Family,1933,9.0,Brickell,pending,106,,,0,"Charming multi-family with 3.0 bathrooms in desirable Brickell. Top-rated school district. Hardwood floors throughout. Features 2,406 sqft of living space.",https://picsum.photos/seed/09f7cccb/800/600,25.679001,-80.122509
0fce431c-dc90-4646-a159-fb9dca3730c6,3196 Maureen Pike,Boston,MA,02174,308604,2,2.0,1191,Condo,1975,7.6,Jamaica Plain,active,57,,,500,"Beautiful condo in the heart of Jamaica Plain, Boston. Private backyard and patio. Features 1,191 sqft of living space. Open floor plan with natural light. Close to restaurants and shops. Built in 1975.",https://picsum.photos/seed/86d5a938/800/600,42.3795,-71.15069
b218d639-db99-46ca-bbdd-8650624a8956,514 Kevin Plaza,Nashville,TN,37266,459990,3,3.5,1684,Townhouse,1968,1.6,East Nashville,active,65,,,250,Stunning 3-bedroom townhouse located in East Nashville. Hardwood floors throughout. Open floor plan with natural light. Close to restaurants and shops.,https://picsum.photos/seed/d1cecbec/800/600,36.188143,-86.814422
84909147-9a03-430f-8a62-be78296c5924,3928 David Stream,Miami,FL,33123,264774,2,1.5,1275,Condo,1986,7.5,Miami Beach,active,80,,,400,"Beautiful condo in the heart of Miami Beach, Miami. Features 1,275 sqft of living space. Open floor plan with natural light. Top-rated school district. Hardwood floors throughout.",https://picsum.photos/seed/5bbc6b57/800/600,25.735774,-80.263103
7e118620-3317-4e23-a36b-957e0304eda9,4196 Barry Freeway,Seattle,WA,98188,969921,1,1.0,647,Single Family,2003,4.5,Queen Anne,auction,83,2026-05-27,768572,0,Stunning 1-bedroom single family located in Queen Anne. Top-rated school district. Hardwood floors throughout. Built in 2003. Close to restaurants and shops. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/8c983720/800/600,47.655814,-122.295524
02f2c504-e3e2-4814-bddd-867b32bcdcf2,3818 Santos Motorway,Denver,CO,80279,332292,3,3.0,2125,Condo,1940,4.9,Cherry Creek,sold,3,,,350,Stunning 3-bedroom condo located in Cherry Creek. Private backyard and patio. Built in 1940. Hardwood floors throughout.,https://picsum.photos/seed/7f8b6aa5/800/600,39.667997,-104.998314
b8b9993b-34d5-4898-ad60-5256ff1705bb,9412 Andrew Villages,New York,NY,10034,1180654,4,4.5,2829,Multi-Family,1966,4.6,SoHo,active,86,,,0,"Beautiful multi-family in the heart of SoHo, New York. Private backyard and patio. Hardwood floors throughout. Open floor plan with natural light. Close to restaurants and shops. Recently updated kitchen and bathrooms.",https://picsum.photos/seed/5bd998fa/800/600,40.653983,-74.062608
8637b474-eb12-443f-a588-e91e79fbb80b,8578 Joseph Radial,Miami,FL,33159,329635,2,2.0,1615,Condo,2019,2.8,Miami Beach,pending,7,,,400,"Stunning 2-bedroom condo located in Miami Beach. Top-rated school district. Features 1,615 sqft of living space. Private backyard and patio.",https://picsum.photos/seed/611e53d2/800/600,25.772039,-80.260456
d55cdcf7-9cdb-4e61-b924-00ecbf19889e,5280 Evans Corner,Denver,CO,80272,825048,2,2.0,1655,Multi-Family,2002,8.2,RiNo,auction,101,2026-05-10,628433,0,"Charming multi-family with 2.0 bathrooms in desirable RiNo. Features 1,655 sqft of living space. Private backyard and patio. Top-rated school district. Close to restaurants and shops. Open floor plan with natural light.",https://picsum.photos/seed/0caedec3/800/600,39.812806,-105.064189
c88b9b49-9d53-467e-b9c9-aa3c3bd2b99f,9659 Joshua Ridge,Austin,TX,78750,646261,1,1.0,806,Single Family,1965,9.6,South Lamar,sold,20,,,0,Stunning 1-bedroom single family located in South Lamar. Private backyard and patio. Top-rated school district. Built in 1965. Recently updated kitchen and bathrooms.,https://picsum.photos/seed/6336e1aa/800/600,30.180405,-97.718454
8655c648-b7d7-4ce8-989d-b3a25d42dadd,1957 Simpson Wall,Miami,FL,33141,670934,2,3.0,1237,Single Family,1973,6.6,Brickell,auction,117,2026-05-11,526179,0,"Charming single family with 3.0 bathrooms in desirable Brickell. Top-rated school district. Features 1,237 sqft of living space. Close to restaurants and shops.",https://picsum.photos/seed/2af3bf8d/800/600,25.801673,-80.235553
59eea627-4940-4ff0-ba35-3842bcb0e562,9386 Cruz Cape,Chicago,IL,60695,490603,4,3.5,2140,Multi-Family,2008,6.1,Lakeview,pending,75,,,0,"Stunning 4-bedroom multi-family located in Lakeview. Built in 2008. Recently updated kitchen and bathrooms. Features 2,140 sqft of living space. Top-rated school district.",https://picsum.photos/seed/10684646/800/600,41.782071,-87.631447
ca8f7477-80fe-47d1-959f-bd21199e2f08,2869 Jamie Ferry,Chicago,IL,60663,347731,2,2.0,1364,Townhouse,1957,9.9,Lincoln Park,active,78,,,500,Stunning 2-bedroom townhouse located in Lincoln Park. Hardwood floors throughout. Open floor plan with natural light. Recently updated kitchen and bathrooms. Close to restaurants and shops.,https://picsum.photos/seed/42e2edfa/800/600,41.781291,-87.55159
3008fbed-ea3e-49e4-87af-0c9c5eb7e86b,5554 Patel Shore,Austin,TX,78720,558589,2,1.5,1400,Multi-Family,1953,1.4,Mueller,pending,44,,,0,Charming multi-family with 1.5 bathrooms in desirable Mueller. Recently updated kitchen and bathrooms. Close to restaurants and shops. Open floor plan with natural light.,https://picsum.photos/seed/f21d2a4f/800/600,30.319153,-97.751482
dbee478a-40f1-49fb-8989-d2e8423445ad,5772 Johnson Track,Austin,TX,78726,423975,2,3.0,1586,Single Family,1924,4.0,East Austin,auction,49,2026-05-31,329380,0,Charming single family with 3.0 bathrooms in desirable East Austin. Hardwood floors throughout. Top-rated school district. Recently updated kitchen and bathrooms. Private backyard and patio.,https://picsum.photos/seed/a443e3b4/800/600,30.252103,-97.701644
e8878e24-80d8-48c3-8cf8-22aab2ee9bd6,3982 Pineda Rest,Boston,MA,02183,1212592,1,1.5,1023,Multi-Family,1934,7.9,Back Bay,active,104,,,0,"Beautiful multi-family in the heart of Back Bay, Boston. Features 1,023 sqft of living space. Private backyard and patio. Top-rated school district.",https://picsum.photos/seed/45587b54/800/600,42.295521,-71.145908
8a7e87c2-4a81-4c27-b4ad-136c34086ffc,162 Livingston Greens,Nashville,TN,37221,329998,4,5.0,2530,Single Family,1998,2.2,The Gulch,active,91,,,0,"Stunning 4-bedroom single family located in The Gulch. Hardwood floors throughout. Built in 1998. Features 2,530 sqft of living space. Private backyard and patio. Top-rated school district.",https://picsum.photos/seed/c794234a/800/600,36.248012,-86.844485
8a41978e-652d-4fe9-bdfa-778d10105691,2981 Katherine Junctions,Nashville,TN,37220,281017,1,1.5,948,Condo,1980,6.3,12 South,sold,87,,,150,"Beautiful condo in the heart of 12 South, Nashville. Recently updated kitchen and bathrooms. Open floor plan with natural light. Close to restaurants and shops. Built in 1980.",https://picsum.photos/seed/7eb93649/800/600,36.151203,-86.780083
e8a3f2c7-6624-460e-99e9-41e4dc7efa01,4044 Glenn Tunnel,Boston,MA,02154,552863,3,4.0,1831,Single Family,1970,4.7,Jamaica Plain,active,77,,,0,Charming single family with 4.0 bathrooms in desirable Jamaica Plain. Open floor plan with natural light. Recently updated kitchen and bathrooms. Built in 1970.,https://picsum.photos/seed/06f2b758/800/600,42.303752,-71.10871
35e14c59-4b35-4ba8-bf14-b8b89d07b1b2,1179 Lindsay Plaza,Boston,MA,02199,487647,3,4.5,1710,Single Family,1930,7.1,Beacon Hill,active,96,,,0,Charming single family with 4.5 bathrooms in desirable Beacon Hill. Private backyard and patio. Hardwood floors throughout. Recently updated kitchen and bathrooms. Close to restaurants and shops.,https://picsum.photos/seed/3e589c76/800/600,42.414377,-70.976005
